listing_id,price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,completion_year,property_age,number_of_floors,total_units,description_length,has_swimming_pool,has_security,has_lift,has_gym,has_playground,is_furnished,is_renovated,property_type,tenure_type,land_title,floor_range,state,building_name,developer,city
102880405,155000,650.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,,,,,779.0,0,0,1,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Angsana,Unknown,Subang Jaya
103549516,330000,855.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,576.0,613.0,1,1,0,1,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Saville @ Kajang,MKH Berhad,Kajang
103446504,279999,861.0,3.0,2.0,1.0,3,0,0,1,1,0,1,0,,,5.0,,758.0,0,1,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kenari Court,Unknown,Kuala Lumpur
102981673,299999,1600.0,3.0,2.0,1.0,5,0,0,0,0,1,0,0,,,22.0,320.0,698.0,1,1,0,1,0,0,0,Condominium,Freehold,Bumi Lot,Unknown,Selangor,Puncak Athenaeum,Unknown,Ampang
102981671,275000,833.0,3.0,2.0,1.0,0,1,1,1,1,0,1,0,2007.0,19.0,24.0,299.0,1481.0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Permai Puteri,Permai Syukur Sdn. Bhd.,Ampang
102561514,350000,927.0,3.0,2.0,1.0,3,1,0,0,1,1,1,0,2001.0,25.0,5.0,208.0,795.0,0,1,0,0,1,0,0,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Cengal Condominium,PPC Glomac Sdn. Bhd,Kuala Lumpur
103712760,215000,600.0,2.0,1.0,2.0,2,0,0,0,0,0,0,0,,,,,363.0,0,0,0,0,1,0,0,Flat,Leasehold,Non Bumi Lot,Low,Kuala Lumpur,Seksyen 2 Wangsa Maju Flat,Unknown,Kuala Lumpur
103515353,460000,860.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2005.0,21.0,27.0,,110.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane Park,Unknown,Greenlane
103434959,450000,860.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2005.0,21.0,27.0,,109.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane Park,Unknown,Greenlane
103434910,450000,860.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2005.0,21.0,27.0,,110.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane Park,Unknown,Greenlane
103498210,420000,860.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2005.0,21.0,27.0,,109.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane Park,Unknown,Greenlane
101491913,380000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2009.0,17.0,23.0,,671.0,0,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Harmony View,Belleview Group,Jelutong
100085128,380000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,16.0,,647.0,0,1,1,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Low,Penang,Taman Kang Har Tong,OHM Group,Jelutong
103159578,530000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2020.0,6.0,,,677.0,1,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,High,Penang,The Rise Collection 3,Zubicon Sdn. Bhd.,George Town
103114435,740000,1270.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,,,,,690.0,1,1,1,0,1,0,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Aspen Residences,Rimbaco Sdn Bhd,Jelutong
102515573,910000,1313.0,3.0,3.0,3.0,5,0,0,0,0,0,0,0,2007.0,19.0,,396.0,679.0,1,1,1,0,1,1,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,BaysWater,IJM Land Berhad,Gelugor
102262350,518000,947.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2017.0,9.0,22.0,396.0,653.0,0,1,1,1,1,1,1,Condominium,Leasehold,Non Bumi Lot,High,Penang,The Spring,IJM LAND BERHAD,Jelutong
103400217,246000,697.0,2.0,2.0,1.0,1,1,1,0,1,1,1,0,,,,,855.0,0,0,0,0,1,0,0,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Flat Taman Bukit Angkasa,Unknown,Kuala Lumpur
103718348,368000,954.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,2013.0,13.0,,512.0,406.0,1,1,1,1,1,0,1,Service Residence,Freehold,Non Bumi Lot,Medium,Johor,Jentayu Residensi @ Tampoi,Unknown,Johor Bahru
103734479,210000,750.0,3.0,2.0,1.0,3,1,0,0,0,0,0,0,,,,,840.0,0,1,0,0,1,1,1,Apartment,Leasehold,Bumi Lot,Low,Selangor,Seri Saujana Apartment,PLB Land Sdn Bhd,Jenjarom
103781434,60000,454.0,1.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,,399.0,0,1,1,0,0,1,0,Apartment,Freehold,Bumi Lot,Medium,Negeri Sembilan,PD Tiara Bay,Unknown,Pasir Panjang
103586078,2250000,2872.0,4.0,5.0,3.0,6,0,0,0,0,0,0,0,,,,,787.0,1,1,1,0,1,0,0,Duplex,Freehold,Malay Reserved,Low,Kuala Lumpur,Serene Mont Kiara Sri Hartamas,Unknown,Kuala Lumpur
103624792,315000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,,6.0,,1136.0,0,0,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Pangsapuri Carlina,Unknown,Kota Damansara
103080924,600000,1244.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2019.0,7.0,36.0,1148.0,337.0,1,1,1,1,1,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Havona,Sunray Development,Johor Bahru
101710780,550000,1041.0,3.0,2.0,2.0,4,0,0,0,0,0,0,0,1995.0,31.0,16.0,,621.0,1,1,1,0,0,1,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Menara Asas,Unknown,Tanjung Bungah
98459187,550000,1650.0,4.0,2.0,2.0,5,0,0,0,0,0,0,0,,,24.0,234.0,664.0,1,1,1,0,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Shineville Park,Zantalite Enterprise (M) Sdn Bhd,Ayer Itam
97158710,780000,1036.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2021.0,5.0,33.0,550.0,686.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Setia Sky Ville,Kay Pride Sdn Bhd (S P Setia Bhd Group),Jelutong
103264750,165000,550.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,,392.0,0,0,0,0,0,0,1,Flat,Freehold,Non Bumi Lot,Medium,Penang,Medan Angsana (Farlim 2),Unknown,Ayer Itam
103781399,543000,1050.0,3.0,2.0,2.0,6,0,0,0,0,0,0,0,2016.0,10.0,20.0,771.0,189.0,1,1,0,1,1,0,1,Condominium,Freehold,Non Bumi Lot,High,Penang,One Imperial,Ideal Property Group,Sungai Ara
103781395,1250000,1788.0,4.0,3.0,2.0,11,1,1,0,0,1,1,1,2017.0,9.0,29.0,369.0,695.0,1,1,0,1,1,0,1,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Anjali @ North Kiara,Tago (Malaysia) Sdn. Bhd.,Kuala Lumpur
103781374,729000,1590.0,4.0,2.0,2.0,13,1,0,0,0,1,1,0,2013.0,13.0,,654.0,556.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Royal Regent (Sri Putramas 3),Malaysia Land Properties Sdn Bhd (Mayland),Kuala Lumpur
103781415,193000,450.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2015.0,11.0,,1149.0,634.0,1,1,1,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Garden Plaza @ Garden Residence,Myvilla Development Sdn Bhd,Cyberjaya
96025647,470000,1240.0,2.0,2.0,2.0,10,0,0,0,0,0,0,0,,,24.0,,1020.0,1,1,1,1,1,0,1,Apartment,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Vista Komanwel C,Unknown,Kuala Lumpur
103342467,445000,940.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2019.0,7.0,38.0,2647.0,612.0,0,0,0,0,0,0,1,Service Residence,Freehold,Bumi Lot,Unknown,Kuala Lumpur,KL Traders Square Residences,SCP Group,Kuala Lumpur
103272128,388000,982.0,3.0,2.0,1.0,5,1,0,0,1,0,1,0,,,16.0,,808.0,1,1,0,0,1,0,1,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Menara Menjalara,Unknown,Kuala Lumpur
102940641,250000,870.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,,,18.0,,586.0,1,1,1,1,1,0,1,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Lakeview Apartments,Unknown,Gombak
103781589,120000,560.0,2.0,1.0,1.0,0,1,1,0,1,1,1,0,,,,,706.0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,High,Selangor,Taman Muhibbah (Seri Kembangan),Unknown,Seri Kembangan
103342475,410000,1040.0,3.0,2.0,1.0,7,1,1,0,1,0,1,0,1998.0,28.0,15.0,900.0,817.0,1,1,0,1,1,0,1,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Jalil Damai,Bukit Jalil Development,Kuala Lumpur
103781557,109000,650.0,3.0,2.0,1.0,3,0,0,0,0,0,1,0,,,5.0,720.0,622.0,0,0,0,0,1,1,0,Flat,Leasehold,Bumi Lot,Medium,Selangor,Sri Indah,Unknown,Seri Kembangan
103781549,490000,975.0,2.0,2.0,1.0,13,1,0,0,0,1,1,0,2013.0,13.0,,654.0,499.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Royal Regent (Sri Putramas 3),Malaysia Land Properties Sdn Bhd (Mayland),Kuala Lumpur
103781316,595000,1520.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,,,,,372.0,0,0,0,0,0,1,0,Apartment,Freehold,Non Bumi Lot,Medium,Sarawak,McKenzie Avenue,Unknown,Kuching
103781326,120000,542.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,,489.0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Taman Taming Jaya,Tanming Berhad,Balakong
103781346,188000,450.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2015.0,11.0,,1149.0,634.0,1,1,1,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Garden Plaza @ Garden Residence,Myvilla Development Sdn Bhd,Cyberjaya
103781531,218000,818.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2017.0,9.0,20.0,,445.0,1,1,0,0,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Villa Krystal,Orando Holdings Sdn Bhd,Johor Bahru
103454175,425000,1417.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2000.0,26.0,18.0,752.0,638.0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Endah Ria,Soon Tiek Development & PJ Development,Kuala Lumpur
101836062,155000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,2014.0,12.0,4.0,348.0,925.0,1,1,0,0,1,1,1,Flat,Freehold,Non Bumi Lot,High,Johor,Sri Intan (Bandar Seri Alam),S P Setia Berhad,Pasir Gudang
103781515,270000,1023.0,3.0,2.0,1.0,9,0,1,1,0,0,0,0,2010.0,16.0,22.0,1074.0,747.0,1,1,1,1,1,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Magna Ville Condominium,Magna Park Sdn Bhd,Selayang
103781510,310000,1050.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,,,,,1754.0,1,1,1,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Low,Melaka,Condo Pasir Mutiara,Unknown,Ujong Pasir
101487429,330000,618.0,1.0,1.0,1.0,9,0,0,0,0,0,1,0,2015.0,11.0,28.0,467.0,726.0,0,1,0,1,1,0,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,The Mark,BHL Group of Companies,Kuala Lumpur
103781474,240000,650.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,,541.0,0,0,0,0,1,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Bandar Baru Sentul Flat,Unknown,Kuala Lumpur
103781462,225000,850.0,3.0,2.0,1.0,3,1,0,1,0,0,1,0,2000.0,26.0,10.0,20.0,233.0,0,1,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor,Pangsapuri Perdana (Seksyen 13),Unknown,Shah Alam
102686684,410000,1262.0,4.0,2.0,2.0,6,0,0,0,0,0,0,1,,,5.0,,253.0,1,1,1,1,1,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Pangsapuri Miro,Unknown,Kajang
99998002,420000,893.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2017.0,9.0,23.0,763.0,189.0,1,1,0,1,1,1,0,Condominium,Freehold,Non Bumi Lot,High,Selangor,Kiara Plaza,SYF Development,Semenyih
103781456,470000,890.0,3.0,3.0,2.0,14,0,0,0,0,0,0,0,,,,,887.0,1,1,1,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya,putrajaya,Unknown,Putrajaya
102003737,360000,1130.0,3.0,2.0,2.0,13,0,0,0,0,0,0,0,2017.0,9.0,15.0,210.0,433.0,1,1,1,1,1,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Perak,"Pangsapuri Seri Tecoma, Ipoh",Unknown,Ipoh
103781453,620000,1130.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,,749.0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Sarawak,Vantage @ Tamu,Unknown,Kuching
103781447,120000,650.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,,283.0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Low,Penang,Sun Moon City,Unknown,Ayer Itam
103556803,250000,926.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,,,14.0,340.0,638.0,1,1,0,1,1,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Taman Bukit Pelangi (Shah Alam),Asia Kreatif Sdn. Bhd.,Shah Alam
103781439,590000,1200.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,,,,,887.0,1,1,1,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya,Putrajay,Unknown,Putrajaya
103454244,130000,650.0,3.0,2.0,1.0,4,0,0,0,0,0,1,0,,,16.0,,726.0,1,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Pangsapuri Segar Ria,Unknown,Kuala Lumpur
103444149,489999,1365.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,19.0,306.0,613.0,0,0,0,0,0,0,0,Service Residence,Leasehold,Bumi Lot,Unknown,Selangor,Metia Residence,Hua Yang Berhad,Shah Alam
103430625,400000,1100.0,3.0,2.0,1.0,7,1,0,0,0,1,1,0,1996.0,30.0,19.0,,761.0,1,1,0,1,1,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Bam Villa,Unknown,Kuala Lumpur
103248306,300000,900.0,3.0,2.0,1.0,5,1,0,0,0,0,0,0,,,12.0,,803.0,1,1,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,The Astaria,Unknown,Ampang
103186446,200000,840.0,3.0,3.0,1.0,2,0,0,0,0,0,0,0,,,5.0,180.0,689.0,0,0,0,0,1,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Pangsapuri Mewah Cheras,Unknown,Cheras
103139752,400000,1299.0,3.0,2.0,1.0,5,1,1,0,1,1,1,0,1999.0,27.0,16.0,320.0,1032.0,1,1,0,0,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Greenpark,Maxrise (M),Kuala Lumpur
103674286,190000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,,1136.0,0,0,0,0,0,0,0,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Seksyen 2 Wangsa Maju Flat,Unknown,Kuala Lumpur
99124107,380000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,1999.0,27.0,19.0,322.0,616.0,1,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Eastern Court,Tamarins Group Sdn Bhd,Jelutong
102007920,800000,1175.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,,,,,657.0,1,1,1,0,1,0,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Artis 3,Airmas Group,Jelutong
103389873,840000,1338.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2020.0,6.0,,803.0,694.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Sandilands @ Jelutong,BHL Group of Companies,Jelutong
103159773,520000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2020.0,6.0,,,677.0,1,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,High,Penang,The Rise Collection 3,Zubicon Sdn. Bhd.,George Town
103159404,388000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2006.0,20.0,20.0,,669.0,0,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,Low,Penang,Taman Kheng Tian,Belleview Group,Jelutong
103114521,393000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2009.0,17.0,23.0,,667.0,0,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,High,Penang,Harmony View,Belleview Group,Jelutong
102451882,313000,650.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,,,,631.0,0,1,1,0,1,1,1,Apartment,Freehold,Non Bumi Lot,Low,Penang,Sri Wangsa 2,Unknown,Jelutong
97836584,220000,855.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,2005.0,21.0,9.0,672.0,775.0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Petaling Indah Condominiums,Unknown,Kuala Lumpur
100485937,105000,671.0,3.0,2.0,2.0,0,1,0,0,0,1,0,0,,,,,869.0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Apartment Buginvilla,Unknown,Rawang
103781078,265000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1992.0,34.0,17.0,3.0,188.0,0,0,0,0,0,0,1,Apartment,Leasehold,Non Bumi Lot,High,Penang,Desa Delima,Unknown,Ayer Itam
98288764,115000,700.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,,,,,775.0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Unknown,Unknown,Unknown,Unknown
103527272,380000,1062.0,4.0,2.0,1.0,8,1,1,0,1,1,1,0,2005.0,21.0,25.0,588.0,861.0,1,1,1,0,1,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Casa Subang,Casa Andaman Sdn Bhd,Subang Jaya
103269285,445000,1068.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2016.0,10.0,,944.0,804.0,1,1,1,1,1,1,1,Condominium,Leasehold,Non Bumi Lot,High,Johor,M Condominium @ Larkin,MB Group,Johor Bahru
96977618,600000,1285.0,4.0,3.0,1.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,680.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Penang,All Seasons Park,Belleview Group,Ayer Itam
98543362,460000,856.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,808.0,636.0,1,1,1,1,0,0,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,"Spring & Summer Tower, All Seasons Park",Belleview Group,Ayer Itam
100561066,530000,1091.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,635.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,All Seasons Park,Belleview Group,Ayer Itam
98459567,350000,700.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,2012.0,14.0,30.0,500.0,678.0,1,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Melody Homes,Belleview Group,Ayer Itam
103623620,99000,560.0,2.0,1.0,2.0,2,0,0,0,0,0,0,0,,,,,542.0,0,0,0,0,1,1,1,Flat,Freehold,Non Bumi Lot,High,Johor,Taman Molek,Unknown,Johor Bahru
102707673,500000,887.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,654.0,1,1,1,1,1,0,1,Condominium,Freehold,Non Bumi Lot,High,Penang,All Seasons Park,Belleview Group,Ayer Itam
102579289,430000,850.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2007.0,19.0,22.0,816.0,621.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Asia Heights,Asia Green Group,Ayer Itam
102553262,249000,663.0,2.0,2.0,1.0,14,0,0,0,0,0,0,0,,,20.0,720.0,742.0,1,1,1,1,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Lake View Suites,Unknown,Johor Bahru
102515753,1150000,2337.0,5.0,4.0,4.0,14,0,0,0,0,0,0,0,2011.0,15.0,38.0,420.0,667.0,1,1,1,1,1,0,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Boulevard Condominium (BLVD),Reka Indah Development Sdn Bhd,Ayer Itam
103631879,500000,1473.0,3.0,2.0,2.0,11,1,1,1,0,1,1,0,2014.0,12.0,25.0,800.0,945.0,1,1,1,1,1,0,1,Condominium,Leasehold,Bumi Lot,High,Kuala Lumpur,Platinum Lake PV 20,Platinum Victory Group Sdn. Bhd.,Kuala Lumpur
103781295,538000,624.0,1.0,1.0,1.0,0,1,1,1,1,1,1,0,2008.0,18.0,,256.0,586.0,0,0,0,0,0,1,0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Bintang Fairlane Residences,Hotel Fair Lane,Kuala Lumpur
102852007,245000,870.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,2019.0,7.0,20.0,1101.0,810.0,1,1,1,0,1,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Vesta View Apartment @ Taman Putra Impian,Trans Loyal Development Sdn Bhd,Kajang
103781280,420000,838.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,2007.0,19.0,22.0,816.0,107.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Asia Heights,Asia Green Group,Ayer Itam
103753694,600000,840.0,3.0,2.0,2.0,11,1,1,0,1,1,0,0,,,,,870.0,1,1,1,1,1,1,0,Service Residence,Freehold,Bumi Lot,Medium,Kuala Lumpur,Henna Residence @ The Quartz WM,Unknown,Kuala Lumpur
103556824,375000,900.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,2016.0,10.0,43.0,474.0,638.0,1,1,0,0,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor,Vina Versatile Homes @ Cheras,Mitraland Cheras,Cheras
100890052,180000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,2014.0,12.0,4.0,348.0,784.0,1,1,0,0,1,0,1,Flat,Freehold,Non Bumi Lot,Low,Johor,Sri Intan (Bandar Seri Alam),S P Setia Berhad,Pasir Gudang
103669450,225000,850.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,,15.0,303.0,624.0,1,1,0,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Apartment Ria 1 @ Taman Megah Ria Masai,Unknown,Johor Bahru
102895682,295000,742.0,3.0,1.0,1.0,4,1,1,0,0,1,1,1,,,11.0,,830.0,0,1,1,0,1,0,1,Apartment,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Nilam Apartment,Unknown,Kuala Lumpur
103781077,380000,460.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,,,,,506.0,1,1,1,1,1,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Pahang,Windmill upon Hills,Windmill upon Hills,Genting Highlands
103781073,420000,650.0,1.0,1.0,1.0,14,1,0,0,0,1,1,0,2016.0,10.0,35.0,457.0,810.0,1,1,1,1,1,1,1,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,USJ One (You One),PJD GROUP,Subang Jaya
103781072,415000,1059.0,3.0,2.0,1.0,10,1,0,1,1,0,0,0,2009.0,17.0,23.0,346.0,826.0,1,1,1,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,Low,Selangor,Cova Villa,Andaman Group,Kota Damansara
103781057,339000,893.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,2017.0,9.0,23.0,763.0,584.0,1,1,0,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,High,Selangor,Kiara Plaza,SYF Development,Semenyih
103781045,410000,1238.0,3.0,2.0,1.0,14,1,1,0,0,1,1,0,2007.0,19.0,18.0,715.0,646.0,1,1,1,1,1,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Amadesa,Salak Park Development,Kuala Lumpur
103781044,140000,650.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,,,,326.0,1,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Desa Satu,Unknown,Kuala Lumpur
102784475,430000,1334.0,4.0,2.0,1.0,8,0,0,0,0,0,0,0,,,15.0,,1008.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Capri Park Condominium,Tambun Indah Land Berhad,Butterworth
101191014,315000,1156.0,5.0,3.0,1.0,5,0,0,0,0,0,0,0,2005.0,21.0,21.0,536.0,1714.0,1,1,0,0,0,1,0,Condominium,Freehold,Bumi Lot,High,Selangor,Desaminium Rimba,Desaminium Jaya Sdn Bhd,Seri Kembangan
103008080,310000,1100.0,3.0,2.0,1.0,6,1,1,1,1,1,0,0,,,17.0,,854.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Menara Megah,Unknown,Kuala Lumpur
102055151,520000,865.0,3.0,2.0,2.0,4,1,0,1,0,1,1,1,2020.0,6.0,,736.0,962.0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Geo@Bukit Rimau,Knox Wawasan Development Sdn Bhd,Shah Alam
103781243,360000,954.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,2013.0,13.0,,512.0,163.0,1,0,0,1,0,1,0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor,Jentayu Residensi @ Tampoi,Unknown,Johor Bahru
103527251,390000,1250.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,2016.0,10.0,,474.0,768.0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Vina Versatile Homes,Mitraland Group,Kuala Lumpur
