price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,completion_year,number_of_floors,total_units,property_type,tenure_type,land_title,floor_range,state,city
280000,810.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1999.0,,252.0,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Sungai Ara
620000,1195.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,2011.0,38.0,420.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Ayer Itam
1250000,1123.0,1.0,1.0,1.0,11,0,0,0,0,0,0,0,2013.0,25.0,1200.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Tanjong Tokong
800000,1566.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,,,17.0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang,Bayan Lepas
320000,700.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,1999.0,23.0,433.0,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Jelutong
495000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2020.0,,,Apartment,Leasehold,Non Bumi Lot,High,Penang,George Town
420000,800.0,3.0,2.0,2.0,3,0,0,0,0,0,0,0,2016.0,,1900.0,Apartment,Leasehold,Non Bumi Lot,High,Penang,George Town
418000,640.0,1.0,1.0,1.0,13,0,0,0,0,0,0,0,2018.0,,1050.0,Condominium,Freehold,Non Bumi Lot,High,Johor,Johor Bahru
759000,1690.0,3.0,3.0,3.0,10,0,0,0,0,0,0,0,2014.0,18.0,156.0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
290000,1050.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2019.0,,1200.0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor,Kajang
849000,950.0,3.0,2.0,1.0,11,0,0,0,0,0,0,0,2020.0,43.0,639.0,Service Residence,Leasehold,Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
275000,1300.0,4.0,3.0,1.0,8,0,0,0,0,0,0,0,2010.0,20.0,300.0,Condominium,Freehold,Non Bumi Lot,High,Selangor,Cheras
365000,732.0,2.0,1.0,1.0,14,0,0,0,0,0,0,0,2016.0,,418.0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
295000,911.0,3.0,2.0,1.0,10,1,0,1,0,1,1,0,1994.0,24.0,576.0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
395000,1080.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2007.0,16.0,416.0,Condominium,Freehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
233000,753.0,3.0,2.0,1.0,2,0,0,0,1,0,1,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
260000,733.0,2.0,2.0,1.0,8,0,0,0,0,0,0,0,,12.0,,Condominium,Leasehold,Bumi Lot,Medium,Selangor,Shah Alam
318000,750.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,1999.0,,224.0,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Sungai Ara
345000,920.0,3.0,2.0,1.0,7,1,0,0,1,1,1,0,1999.0,15.0,690.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
535000,1207.0,4.0,2.0,1.0,6,1,0,0,0,1,1,0,2013.0,18.0,250.0,Service Residence,Leasehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
250000,778.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,2005.0,7.0,1274.0,Apartment,Leasehold,Bumi Lot,Low,Selangor,Shah Alam
430000,541.0,1.0,1.0,1.0,8,0,0,0,0,0,0,0,2019.0,15.0,760.0,Service Residence,Freehold,Bumi Lot,Medium,Pahang,Kuantan
215000,1055.0,3.0,2.0,1.0,2,1,0,0,0,1,0,0,2011.0,,,Apartment,Leasehold,Bumi Lot,High,Selangor,Shah Alam
360000,900.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,2008.0,22.0,754.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Penang,Jelutong
285000,1005.0,3.0,2.0,1.0,3,1,0,1,1,1,0,0,,23.0,,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
418000,1076.0,3.0,2.0,1.0,7,1,0,1,0,1,1,0,,15.0,,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Puchong
175000,570.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Low,Johor,Tebrau
650000,1250.0,4.0,3.0,2.0,9,1,1,0,0,1,1,1,2015.0,36.0,981.0,Condominium,Freehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
280001,646.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,,12.0,556.0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang,Jelutong
565000,925.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2017.0,22.0,396.0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang,Jelutong
510000,890.0,3.0,2.0,1.0,7,1,0,0,0,0,0,0,,,414.0,Apartment,Freehold,Non Bumi Lot,High,Selangor,Glenmarie
530000,774.0,3.0,2.0,1.0,14,0,0,0,1,0,1,0,2016.0,36.0,630.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
252000,1069.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,2006.0,22.0,246.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Kajang
258000,700.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Low,Penang,Ayer Itam
270000,721.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,1998.0,13.0,496.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Gelugor
338000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2000.0,22.0,403.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Gelugor
175000,570.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Low,Johor,Tebrau
550000,1188.0,2.0,2.0,2.0,9,1,0,0,0,0,1,0,2008.0,24.0,296.0,Condominium,Leasehold,Bumi Lot,Medium,Selangor,Petaling Jaya
100000,650.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,5.0,,Flat,Leasehold,Bumi Lot,Medium,Selangor,Semenyih
200000,603.0,3.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Ampang
299000,852.0,3.0,2.0,1.0,10,1,0,0,0,1,1,0,2000.0,12.0,,Apartment,Leasehold,Non Bumi Lot,High,Selangor,Puchong
400000,765.0,2.0,2.0,2.0,5,0,0,0,0,0,0,0,2017.0,42.0,670.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Sungai Ara
320000,565.0,2.0,2.0,2.0,7,1,1,0,0,1,0,0,2015.0,27.0,526.0,Apartment,Freehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
250000,800.0,3.0,2.0,1.0,9,0,1,0,0,0,0,0,2019.0,,635.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Semenyih
599999,1019.0,3.0,2.0,1.0,8,1,1,0,0,1,1,1,2015.0,36.0,981.0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
499999,1363.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2015.0,26.0,360.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
238000,833.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2017.0,20.0,,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
250000,830.0,3.0,2.0,1.0,9,1,0,1,0,1,1,0,1995.0,14.0,1008.0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
400000,800.0,3.0,2.0,1.0,11,1,0,0,0,1,0,0,2017.0,34.0,1502.0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
278000,730.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,10.0,184.0,Apartment,Leasehold,Non Bumi Lot,Low,Penang,George Town
750000,1036.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2021.0,33.0,550.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Jelutong
739000,851.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,2022.0,,478.0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang,Jelutong
385000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2009.0,23.0,,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Jelutong
420000,800.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2016.0,,1900.0,Apartment,Leasehold,Non Bumi Lot,Medium,Penang,George Town
420000,800.0,3.0,2.0,2.0,3,0,0,0,0,0,0,0,2016.0,,1900.0,Apartment,Leasehold,Non Bumi Lot,Medium,Penang,George Town
399000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2006.0,20.0,,Apartment,Freehold,Non Bumi Lot,Low,Penang,Jelutong
175000,624.0,2.0,1.0,1.0,0,1,1,1,1,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
140000,628.0,3.0,2.0,1.0,4,1,0,0,0,0,1,0,,14.0,90.0,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Ampang
360000,1049.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2006.0,12.0,260.0,Condominium,Leasehold,Bumi Lot,Medium,Selangor,Shah Alam
420000,1050.0,4.0,2.0,1.0,6,1,1,1,0,0,0,0,,5.0,,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
375000,999.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,,8.0,,Condominium,Leasehold,Bumi Lot,Low,Selangor,Petaling Jaya
529000,1328.0,4.0,2.0,2.0,10,1,1,1,0,1,1,0,2014.0,25.0,800.0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
433094,1399.0,4.0,3.0,2.0,5,0,0,0,0,0,0,0,2020.0,17.0,676.0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya,Putrajaya
120000,775.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Kajang
485000,1035.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2018.0,25.0,1255.0,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
350000,1090.0,3.0,2.0,1.0,0,0,0,0,1,0,0,0,2015.0,14.0,270.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Kajang
250000,815.0,3.0,2.0,1.0,1,1,1,1,1,1,0,1,,14.0,,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
510000,856.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,,,808.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Ayer Itam
660000,1600.0,4.0,3.0,2.0,9,0,0,0,0,0,0,0,2007.0,22.0,816.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Ayer Itam
330000,700.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,16.0,256.0,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Paya Terubong
340000,750.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,20.0,608.0,Apartment,Freehold,Non Bumi Lot,Low,Penang,Bayan Lepas
690000,1353.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,2018.0,49.0,480.0,Service Residence,Freehold,Non Bumi Lot,Medium,Penang,Gelugor
168000,465.0,1.0,1.0,1.0,8,0,0,0,0,0,0,0,2004.0,21.0,,Apartment,Leasehold,Non Bumi Lot,High,Selangor,Seri Kembangan
535000,1207.0,4.0,2.0,1.0,6,1,0,0,0,1,1,0,2013.0,18.0,250.0,Service Residence,Leasehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
250000,1007.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Low,Sabah,Tuaran
1870000,1701.0,4.0,3.0,3.0,14,0,0,0,0,0,0,0,2014.0,7.0,297.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Gelugor
823628,1002.0,2.0,2.0,2.0,5,1,1,0,1,1,1,1,2018.0,,363.0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
230000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Semenyih
195000,650.0,3.0,2.0,1.0,4,1,0,0,0,1,1,0,2007.0,10.0,,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Subang Jaya
230000,835.0,3.0,2.0,1.0,0,0,0,1,1,1,0,0,,,,Apartment,Leasehold,Bumi Lot,Low,Selangor,Shah Alam
2100000,2184.0,4.0,3.0,4.0,14,0,0,0,0,0,0,0,2017.0,6.0,98.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Gelugor
920000,1302.0,4.0,3.0,2.0,14,0,0,0,0,0,0,0,2007.0,,396.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Gelugor
340000,868.0,3.0,2.0,1.0,6,0,0,1,0,0,1,0,2010.0,,300.0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Seri Kembangan
325000,1016.0,3.0,2.0,1.0,3,1,0,1,1,1,0,0,2006.0,21.0,800.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
258000,912.0,4.0,2.0,1.0,4,0,0,0,0,0,0,0,2004.0,38.0,1112.0,Apartment,Freehold,Non Bumi Lot,Low,Johor,Pasir Gudang
260000,883.0,3.0,2.0,1.0,0,1,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
305000,950.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2006.0,15.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
405000,1018.0,3.0,2.0,1.0,0,1,0,0,0,1,1,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
443000,915.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,,,750.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Puchong
660000,1270.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,2017.0,30.0,410.0,Condominium,Freehold,Bumi Lot,Unknown,Penang,Sungai Ara
190000,614.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,5.0,,Apartment,Freehold,Non Bumi Lot,Low,Penang,Bukit Mertajam
288888,818.0,2.0,2.0,1.0,7,0,0,0,0,0,0,0,,,711.0,Apartment,Leasehold,Non Bumi Lot,Medium,Johor,Kota Tinggi
878720,1003.0,3.0,2.0,2.0,5,1,1,0,1,1,1,1,2018.0,,363.0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
576000,1346.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,2015.0,,128.0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
140000,650.0,2.0,1.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,High,Sarawak,Kuching
562880,609.0,1.0,1.0,1.0,5,1,1,0,1,1,1,1,2018.0,,363.0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
674969,826.0,2.0,2.0,1.0,5,1,1,0,1,1,1,1,2018.0,,363.0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
200000,945.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
170000,756.0,3.0,2.0,1.0,0,0,0,0,1,0,0,0,,,,Apartment,Freehold,Bumi Lot,Medium,Selangor,Kajang
2700000,6000.0,5.0,5.0,3.0,3,0,0,0,0,0,0,0,,,,Condominium,Leasehold,Non Bumi Lot,High,Sabah,Kota Kinabalu
199999,768.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,5.0,40.0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Petaling Jaya
280000,753.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,2010.0,14.0,336.0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
155000,650.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,,,,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Subang Jaya
330000,855.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,576.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Kajang
279999,861.0,3.0,2.0,1.0,3,0,0,1,1,0,1,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
299999,1600.0,3.0,2.0,1.0,5,0,0,0,0,1,0,0,,22.0,320.0,Condominium,Freehold,Bumi Lot,Unknown,Selangor,Ampang
275000,833.0,3.0,2.0,1.0,0,1,1,1,1,0,1,0,2007.0,24.0,299.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Ampang
350000,927.0,3.0,2.0,1.0,3,1,0,0,1,1,1,0,2001.0,5.0,208.0,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
215000,600.0,2.0,1.0,2.0,2,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
460000,860.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2005.0,27.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane
450000,860.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2005.0,27.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane
450000,860.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2005.0,27.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane
420000,860.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2005.0,27.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Greenlane
380000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2009.0,23.0,,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Jelutong
380000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,16.0,,Apartment,Freehold,Non Bumi Lot,Low,Penang,Jelutong
530000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2020.0,,,Apartment,Freehold,Non Bumi Lot,High,Penang,George Town
740000,1270.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Jelutong
910000,1313.0,3.0,3.0,3.0,5,0,0,0,0,0,0,0,2007.0,,396.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Gelugor
518000,947.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2017.0,22.0,396.0,Condominium,Leasehold,Non Bumi Lot,High,Penang,Jelutong
246000,697.0,2.0,2.0,1.0,1,1,1,0,1,1,1,0,,,,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
368000,954.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,2013.0,,512.0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
210000,750.0,3.0,2.0,1.0,3,1,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Low,Selangor,Jenjarom
60000,454.0,1.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Medium,Negeri Sembilan,Pasir Panjang
2250000,2872.0,4.0,5.0,3.0,6,0,0,0,0,0,0,0,,,,Duplex,Freehold,Malay Reserved,Low,Kuala Lumpur,Kuala Lumpur
315000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,6.0,,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Kota Damansara
600000,1244.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2019.0,36.0,1148.0,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
550000,1041.0,3.0,2.0,2.0,4,0,0,0,0,0,0,0,1995.0,16.0,,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Tanjung Bungah
550000,1650.0,4.0,2.0,2.0,5,0,0,0,0,0,0,0,,24.0,234.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Ayer Itam
780000,1036.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2021.0,33.0,550.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Jelutong
165000,550.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Medium,Penang,Ayer Itam
543000,1050.0,3.0,2.0,2.0,6,0,0,0,0,0,0,0,2016.0,20.0,771.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Sungai Ara
1250000,1788.0,4.0,3.0,2.0,11,1,1,0,0,1,1,1,2017.0,29.0,369.0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
729000,1590.0,4.0,2.0,2.0,13,1,0,0,0,1,1,0,2013.0,,654.0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
193000,450.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2015.0,,1149.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Cyberjaya
470000,1240.0,2.0,2.0,2.0,10,0,0,0,0,0,0,0,,24.0,,Apartment,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
445000,940.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2019.0,38.0,2647.0,Service Residence,Freehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
388000,982.0,3.0,2.0,1.0,5,1,0,0,1,0,1,0,,16.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
250000,870.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,,18.0,,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Gombak
120000,560.0,2.0,1.0,1.0,0,1,1,0,1,1,1,0,,,,Flat,Freehold,Non Bumi Lot,High,Selangor,Seri Kembangan
410000,1040.0,3.0,2.0,1.0,7,1,1,0,1,0,1,0,1998.0,15.0,900.0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
109000,650.0,3.0,2.0,1.0,3,0,0,0,0,0,1,0,,5.0,720.0,Flat,Leasehold,Bumi Lot,Medium,Selangor,Seri Kembangan
490000,975.0,2.0,2.0,1.0,13,1,0,0,0,1,1,0,2013.0,,654.0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
595000,1520.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Sarawak,Kuching
120000,542.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Balakong
188000,450.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2015.0,,1149.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Cyberjaya
218000,818.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2017.0,20.0,,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
425000,1417.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2000.0,18.0,752.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
155000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,2014.0,4.0,348.0,Flat,Freehold,Non Bumi Lot,High,Johor,Pasir Gudang
270000,1023.0,3.0,2.0,1.0,9,0,1,1,0,0,0,0,2010.0,22.0,1074.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Selayang
310000,1050.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Low,Melaka,Ujong Pasir
330000,618.0,1.0,1.0,1.0,9,0,0,0,0,0,1,0,2015.0,28.0,467.0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
240000,650.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
225000,850.0,3.0,2.0,1.0,3,1,0,1,0,0,1,0,2000.0,10.0,20.0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor,Shah Alam
410000,1262.0,4.0,2.0,2.0,6,0,0,0,0,0,0,1,,5.0,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
420000,893.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2017.0,23.0,763.0,Condominium,Freehold,Non Bumi Lot,High,Selangor,Semenyih
470000,890.0,3.0,3.0,2.0,14,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya,Putrajaya
360000,1130.0,3.0,2.0,2.0,13,0,0,0,0,0,0,0,2017.0,15.0,210.0,Apartment,Leasehold,Non Bumi Lot,Medium,Perak,Ipoh
620000,1130.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Service Residence,Freehold,Non Bumi Lot,Unknown,Sarawak,Kuching
120000,650.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Low,Penang,Ayer Itam
250000,926.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,,14.0,340.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Shah Alam
590000,1200.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya,Putrajaya
130000,650.0,3.0,2.0,1.0,4,0,0,0,0,0,1,0,,16.0,,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
489999,1365.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,19.0,306.0,Service Residence,Leasehold,Bumi Lot,Unknown,Selangor,Shah Alam
400000,1100.0,3.0,2.0,1.0,7,1,0,0,0,1,1,0,1996.0,19.0,,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
300000,900.0,3.0,2.0,1.0,5,1,0,0,0,0,0,0,,12.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Ampang
200000,840.0,3.0,3.0,1.0,2,0,0,0,0,0,0,0,,5.0,180.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Cheras
400000,1299.0,3.0,2.0,1.0,5,1,1,0,1,1,1,0,1999.0,16.0,320.0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
190000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
