price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,property_type,tenure_type,land_title,floor_range,state
275000,750.0,3.0,2.0,1.0,14,1,0,0,0,0,1,0,Apartment,Freehold,Bumi Lot,High,Selangor
300000,1023.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,High,Selangor
266000,850.0,3.0,2.0,1.0,14,1,0,0,0,1,1,0,Apartment,Leasehold,Bumi Lot,High,Selangor
230000,883.0,3.0,2.0,1.0,4,1,0,0,0,0,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
168000,732.0,3.0,1.0,1.0,1,1,0,0,0,0,1,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor
300000,800.0,3.0,2.0,1.0,4,1,1,0,1,0,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
355000,1173.0,3.0,2.0,1.0,6,1,1,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
185000,650.0,3.0,1.0,1.0,3,1,0,0,0,1,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
550000,1650.0,4.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
430000,657.0,2.0,1.0,1.0,6,0,1,0,0,0,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor
390000,850.0,3.0,2.0,2.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
140000,652.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Low,Selangor
386000,946.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Kuala Lumpur
245000,600.0,1.0,1.0,1.0,6,1,1,0,1,0,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor
394000,1100.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
380000,1334.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
930000,2809.0,4.0,3.0,2.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Putrajaya
295000,700.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
488000,1100.0,3.0,2.0,1.0,10,1,1,0,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
530000,1100.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Penang
200500,400.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Studio,Leasehold,Non Bumi Lot,Unknown,Selangor
335000,680.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
350000,850.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Penang
370000,750.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
135000,600.0,3.0,1.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
645000,1349.0,4.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Penang
200200,400.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Studio,Leasehold,Non Bumi Lot,Unknown,Selangor
485000,1282.0,4.0,3.0,2.0,13,1,1,0,0,1,1,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
350000,430.0,2.0,2.0,1.0,0,1,1,1,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
200000,400.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Studio,Leasehold,Non Bumi Lot,Unknown,Selangor
505000,953.0,3.0,2.0,1.0,11,1,0,0,0,0,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
468000,657.0,2.0,1.0,1.0,6,0,1,0,0,0,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor
280000,1001.0,2.0,2.0,1.0,13,0,1,1,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Low,Selangor
250000,957.0,3.0,2.0,1.0,5,0,0,0,0,0,0,1,Apartment,Freehold,Bumi Lot,Low,Selangor
360000,910.0,3.0,2.0,3.0,9,1,0,0,1,0,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor
390000,1100.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
324000,775.0,3.0,2.0,1.0,6,1,0,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,High,Kuala Lumpur
325000,850.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
365000,925.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Service Residence,Leasehold,Bumi Lot,Medium,Kuala Lumpur
229999,1000.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Johor
360000,1049.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,High,Selangor
355000,1173.0,3.0,2.0,1.0,8,1,1,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
340000,700.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
489000,1144.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Service Residence,Leasehold,Non Bumi Lot,High,Johor
99000,700.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
175000,650.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Unknown,Penang
380790,797.0,2.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Johor
170000,750.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
295000,950.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang
499000,1250.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
610000,881.0,3.0,2.0,2.0,9,1,0,0,1,1,0,0,Service Residence,Freehold,Bumi Lot,Medium,Kuala Lumpur
1059888,1557.0,3.0,3.0,2.0,7,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
549000,1335.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
285000,811.0,3.0,2.0,1.0,5,0,0,1,0,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
456000,926.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Low,Selangor
520000,1073.0,3.0,2.0,2.0,14,1,1,0,1,0,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
400000,997.0,3.0,2.0,1.0,13,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur
1480000,1200.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
1450000,1200.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
379000,900.0,3.0,2.0,1.0,5,1,1,0,1,1,1,0,Apartment,Freehold,Bumi Lot,Low,Selangor
1338000,1850.0,4.0,4.0,2.0,8,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
360000,1002.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
380000,820.0,2.0,2.0,1.0,9,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
210000,1001.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Johor
520000,2124.0,3.0,4.0,1.0,10,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Johor
772090,798.0,2.0,2.0,1.0,13,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Johor
950000,2214.0,4.0,3.0,4.0,11,1,1,0,0,1,1,0,Service Residence,Freehold,Non Bumi Lot,High,Selangor
515000,982.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
408000,1000.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
620000,1165.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
300000,800.0,3.0,2.0,1.0,11,1,1,1,0,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
380000,1000.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
259999,755.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
240000,1080.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
360000,1049.0,3.0,2.0,1.0,0,1,0,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,High,Selangor
250000,883.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Low,Selangor
350000,703.0,2.0,2.0,1.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
142000,519.0,2.0,1.0,1.0,3,1,1,1,1,0,1,0,Flat,Leasehold,Bumi Lot,High,Selangor
410000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
415000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
230000,950.0,3.0,2.0,1.0,4,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor
280000,820.0,3.0,2.0,2.0,3,1,0,0,0,0,1,0,Apartment,Freehold,Bumi Lot,Low,Selangor
260000,573.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Johor
180000,650.0,3.0,1.0,1.0,1,1,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor
365000,925.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Service Residence,Leasehold,Bumi Lot,High,Kuala Lumpur
300000,860.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
170000,650.0,3.0,2.0,1.0,0,1,0,1,0,1,0,0,Flat,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
338000,1184.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Johor
330000,1184.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Johor
366000,541.0,1.0,1.0,2.0,14,0,0,0,0,0,0,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Johor
338000,1184.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Johor
394000,1050.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
399000,1300.0,3.0,3.0,2.0,4,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Johor
209000,463.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Johor
288000,955.0,3.0,2.0,1.0,0,1,0,1,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
450000,950.0,3.0,2.0,2.0,12,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
450000,950.0,3.0,2.0,2.0,12,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
1200000,950.0,2.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
990000,950.0,2.0,3.0,2.0,12,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
318000,850.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
275000,850.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
228000,850.0,3.0,2.0,1.0,0,0,0,0,0,0,1,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
660000,1277.0,3.0,3.0,3.0,7,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
245000,1065.0,3.0,2.0,1.0,0,1,0,1,0,0,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
930000,950.0,2.0,2.0,2.0,4,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
388000,906.0,2.0,2.0,2.0,8,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor
270000,754.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor
330000,900.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
345000,900.0,3.0,2.0,2.0,7,1,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Selangor
451000,1100.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
528000,1000.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Sabah
607000,884.0,1.0,2.0,2.0,9,0,0,0,0,0,0,0,Others,Leasehold,Non Bumi Lot,Medium,Sabah
215000,650.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
680000,914.0,2.0,2.0,2.0,6,1,0,0,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
520000,1346.0,4.0,3.0,2.0,6,1,0,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,Unknown,Selangor
298000,700.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
395000,1400.0,3.0,2.0,1.0,5,1,0,0,1,1,0,1,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
530000,1050.0,3.0,2.0,2.0,7,1,1,0,1,0,1,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
480000,715.0,2.0,2.0,1.0,10,1,0,0,0,1,0,0,Service Residence,Freehold,Non Bumi Lot,High,Kuala Lumpur
470000,1030.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur
770000,1382.0,3.0,2.0,2.0,11,1,1,1,1,1,0,0,Condominium,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
470000,1300.0,3.0,2.0,3.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
99000,500.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Others,Leasehold,Non Bumi Lot,Unknown,Unknown
328000,700.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
128000,600.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,High,Selangor
450000,1010.0,3.0,2.0,2.0,8,1,0,0,0,0,1,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
195000,689.0,3.0,2.0,1.0,5,1,0,0,0,1,1,1,Apartment,Freehold,Bumi Lot,Unknown,Selangor
410000,928.0,5.0,2.0,2.0,0,1,0,1,0,1,1,0,Service Residence,Freehold,Non Bumi Lot,High,Kuala Lumpur
280000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Selangor
245000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
548000,1349.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Sabah
420000,900.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
318000,753.0,2.0,1.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Johor
200000,1000.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Melaka
450000,1177.0,3.0,3.0,1.0,5,1,1,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,Low,Selangor
299000,980.0,3.0,2.0,1.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
319000,945.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
320000,1000.0,4.0,3.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
210000,807.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
270000,818.0,2.0,2.0,1.0,14,1,0,0,0,0,1,0,Service Residence,Leasehold,Non Bumi Lot,High,Selangor
258000,1458.0,4.0,3.0,1.0,13,1,1,0,0,1,1,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
220000,865.0,3.0,2.0,1.0,6,1,0,0,0,0,1,0,Apartment,Leasehold,Bumi Lot,High,Selangor
300000,850.0,3.0,2.0,1.0,6,1,0,0,0,1,0,0,Condominium,Freehold,Bumi Lot,Medium,Selangor
500000,1087.0,3.0,2.0,1.0,8,1,1,0,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
360000,920.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
430000,1040.0,3.0,2.0,2.0,7,1,1,1,0,1,1,0,Service Residence,Leasehold,Non Bumi Lot,High,Kuala Lumpur
480000,1272.0,4.0,2.0,2.0,12,1,1,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
479000,1411.0,3.0,2.0,2.0,9,1,0,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
250000,736.0,3.0,2.0,2.0,4,0,0,0,0,1,0,1,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
240000,860.0,3.0,2.0,1.0,4,1,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
790000,2509.0,5.0,4.0,2.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
535000,1124.0,3.0,3.0,2.0,11,0,1,1,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Low,Selangor
410000,1272.0,4.0,2.0,2.0,6,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
835000,1250.0,3.0,3.0,2.0,13,0,0,0,0,0,0,0,Service Residence,Leasehold,Non Bumi Lot,High,Sabah
350000,750.0,2.0,2.0,2.0,3,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Johor
199000,450.0,1.0,1.0,1.0,9,0,0,0,0,0,0,0,Studio,Freehold,Non Bumi Lot,High,Selangor
596957,1227.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Putrajaya
355000,984.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
800000,450.0,1.0,1.0,1.0,4,1,1,1,1,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
315000,680.0,3.0,2.0,2.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
165000,500.0,2.0,1.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
400000,1378.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
220000,731.0,3.0,2.0,1.0,2,1,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
229000,786.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor
358000,407.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Johor
175000,560.0,2.0,1.0,1.0,0,1,0,1,0,1,1,0,Flat,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
500000,1001.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
350000,700.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
270000,800.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Low,Selangor
410000,700.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
1150000,2200.0,5.0,4.0,2.0,1,0,0,0,0,0,0,0,Others,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
2080000,2600.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Penang
350000,538.0,1.0,1.0,1.0,7,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Johor
108000,530.0,2.0,1.0,5.0,1,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,High,Johor
570000,1044.0,3.0,2.0,2.0,12,1,0,0,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
570000,1110.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
490000,900.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
290000,1200.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
290000,1100.0,3.0,2.0,1.0,2,1,0,0,1,1,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
385000,1250.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
352000,904.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Selangor
690000,750.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Penang
1009000,1766.0,4.0,3.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
399000,1000.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya
100000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Bumi Lot,High,Selangor
195000,547.0,2.0,1.0,1.0,2,1,1,0,0,0,0,0,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
840000,1338.0,4.0,3.0,2.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
800000,1219.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
258000,1130.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Johor
788000,318.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Low,Kuala Lumpur
298000,860.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
200000,828.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
220000,656.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,Flat,Freehold,Bumi Lot,Low,Penang
105000,500.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Penang
275000,850.0,3.0,2.0,1.0,6,1,0,0,0,1,0,0,Condominium,Freehold,Bumi Lot,Unknown,Selangor
375000,1000.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
360000,750.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
715000,800.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Others,Freehold,Bumi Lot,Unknown,Unknown
325000,904.0,3.0,2.0,1.0,9,1,0,1,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
350000,1159.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
232000,815.0,3.0,2.0,1.0,7,0,1,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
223880,560.0,2.0,1.0,1.0,3,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
400000,1043.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Selangor
348000,1002.0,3.0,2.0,2.0,0,1,0,0,0,0,1,0,Condominium,Leasehold,Non Bumi Lot,Low,Selangor
315000,929.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Negeri Sembilan
380000,700.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
160000,650.0,3.0,2.0,1.0,12,1,0,1,1,0,0,0,Flat,Leasehold,Bumi Lot,High,Selangor
630000,913.0,2.0,2.0,2.0,8,1,1,1,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
190000,871.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
548000,2293.0,5.0,4.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
198000,850.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,High,Johor
505000,969.0,3.0,2.0,2.0,11,0,0,0,1,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
500000,700.0,2.0,2.0,1.0,9,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Penang
218000,675.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Selangor
390000,1080.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
