Model,Trim_Level,Removal_Percent,listing_id,scenario_b_fold,actual_price_RM,predicted_price_RM
Ridge Regression,0%,0.0,103698129,4,232000.0,213605.77274101143
Ridge Regression,0%,0.0,101963666,4,223880.0,189645.39397592685
Ridge Regression,0%,0.0,86810806,2,400000.0,435931.6010836114
Ridge Regression,0%,0.0,97077831,2,348000.0,431647.68087777885
Ridge Regression,0%,0.0,103517969,5,315000.0,264638.91749912367
Ridge Regression,0%,0.0,103802910,3,380000.0,353233.69600440504
Ridge Regression,0%,0.0,103802802,2,160000.0,218505.4753011711
Ridge Regression,0%,0.0,103802797,4,630000.0,472114.0000409988
Ridge Regression,0%,0.0,103802908,2,190000.0,263108.2580778819
Ridge Regression,0%,0.0,103802899,1,548000.0,624106.7299551471
Ridge Regression,0%,0.0,103802897,3,198000.0,138914.67175133227
Ridge Regression,0%,0.0,101615471,1,505000.0,427809.9826006467
Ridge Regression,0%,0.0,103802890,4,500000.0,533088.288515874
Ridge Regression,0%,0.0,103354046,5,218000.0,177887.455110316
Ridge Regression,0%,0.0,103802735,2,390000.0,396017.781850286
Ridge Regression,0%,0.0,103802723,1,428000.0,380944.1217246114
Ridge Regression,0%,0.0,103751681,3,79000.0,186183.64754750428
Ridge Regression,0%,0.0,103751333,2,180000.0,292264.5225807436
Ridge Regression,0%,0.0,103750172,5,268000.0,256445.4634722525
Ridge Regression,0%,0.0,97225270,1,318000.0,455326.8352200448
Ridge Regression,0%,0.0,103753407,3,560000.0,567976.6109243885
Ridge Regression,0%,0.0,103748128,4,700000.0,551660.0207490806
Ridge Regression,0%,0.0,103746480,1,128000.0,183658.12912196785
Ridge Regression,0%,0.0,103489349,1,295000.0,175981.55743516042
Ridge Regression,0%,0.0,103751057,5,365000.0,371143.3497074208
Ridge Regression,0%,0.0,103753480,4,830000.0,754741.2314902014
Ridge Regression,0%,0.0,103746056,1,275000.0,347926.30537442875
Ridge Regression,0%,0.0,103746579,1,600000.0,670665.3856520725
Ridge Regression,0%,0.0,103434871,3,460000.0,484056.1148772634
Ridge Regression,0%,0.0,103651492,3,99000.0,359993.1551457179
Ridge Regression,0%,0.0,103748406,2,95000.0,130821.99879105225
Ridge Regression,0%,0.0,103678414,4,270000.0,220754.9490986819
Ridge Regression,0%,0.0,103633056,3,450000.0,373114.57021463214
Ridge Regression,0%,0.0,103632775,5,660000.0,641370.7252899846
Ridge Regression,0%,0.0,103748878,5,488888.0,519835.2330347225
Ridge Regression,0%,0.0,102236931,2,3499999.0,1058692.7740435384
Ridge Regression,0%,0.0,103743397,4,98000.0,195605.64493791008
Ridge Regression,0%,0.0,103747070,3,558000.0,581378.3170373861
Ridge Regression,0%,0.0,103743867,5,150000.0,161952.04521869088
Ridge Regression,0%,0.0,103744256,2,460000.0,388636.5615887447
Ridge Regression,0%,0.0,103521973,2,250000.0,198054.8451354664
Ridge Regression,0%,0.0,103677492,2,155000.0,218075.66197652108
Ridge Regression,0%,0.0,103508663,4,175000.0,170986.55205104372
Ridge Regression,0%,0.0,103084402,4,550000.0,502777.01620669937
Ridge Regression,0%,0.0,102442625,2,270000.0,213276.06605943997
Ridge Regression,0%,0.0,103745573,3,365000.0,394991.8010437589
Ridge Regression,0%,0.0,103743473,3,245000.0,137101.31933610947
Ridge Regression,0%,0.0,101514080,3,198000.0,178733.13128390352
Ridge Regression,0%,0.0,103607666,3,425000.0,359320.1806050077
Ridge Regression,0%,0.0,103520534,4,140000.0,194134.2021367035
Ridge Regression,0%,0.0,100482067,1,470000.0,671106.3528665621
Ridge Regression,0%,0.0,101856001,4,396000.0,546982.3235202231
Ridge Regression,0%,0.0,102706714,3,260000.0,264141.0752286273
Ridge Regression,0%,0.0,96130266,1,230000.0,274736.12179821794
Ridge Regression,0%,0.0,103730893,4,260000.0,243997.73560831623
Ridge Regression,0%,0.0,101910541,4,315000.0,313800.1037236368
Ridge Regression,0%,0.0,103632498,4,185000.0,163849.36915932293
Ridge Regression,0%,0.0,103802709,4,1520000.0,1158281.050589488
Ridge Regression,0%,0.0,103421703,2,600000.0,590240.3743013231
Ridge Regression,0%,0.0,103802510,4,660000.0,578972.5563209291
Ridge Regression,0%,0.0,103802487,4,120000.0,202545.60973133135
Ridge Regression,0%,0.0,103802482,4,390000.0,387678.7066650021
Ridge Regression,0%,0.0,103802658,5,285000.0,253751.646941865
Ridge Regression,0%,0.0,103802652,2,395000.0,403153.63804528565
Ridge Regression,0%,0.0,103128842,1,420000.0,453663.2403449536
Ridge Regression,0%,0.0,103734876,1,582000.0,503327.4647275123
Ridge Regression,0%,0.0,103802645,1,355000.0,378285.71857529937
Ridge Regression,0%,0.0,103418149,2,220000.0,323881.82083898416
Ridge Regression,0%,0.0,103566171,2,248000.0,254948.02012533907
Ridge Regression,0%,0.0,103566334,5,328000.0,317367.130311968
Ridge Regression,0%,0.0,101267413,5,680000.0,639699.6545866412
Ridge Regression,0%,0.0,102843643,1,199000.0,214974.1988180539
Ridge Regression,0%,0.0,103735534,1,380000.0,422616.0818115754
Ridge Regression,0%,0.0,102551061,4,265000.0,255187.20857055677
Ridge Regression,0%,0.0,102079764,1,460000.0,465363.5504445965
Ridge Regression,0%,0.0,103204105,4,396000.0,546982.3235202231
Ridge Regression,0%,0.0,103299358,2,420000.0,526267.3078758585
Ridge Regression,0%,0.0,99232624,4,400000.0,446746.7191047803
Ridge Regression,0%,0.0,103802411,1,360000.0,379901.5171065444
Ridge Regression,0%,0.0,102850108,2,4000000.0,4607467.177349608
Ridge Regression,0%,0.0,103802298,1,470000.0,557757.0925828367
Ridge Regression,0%,0.0,99220843,1,3100000.0,3335953.6485110093
Ridge Regression,0%,0.0,99042447,3,900000.0,664466.0730756745
Ridge Regression,0%,0.0,103432627,5,280000.0,294856.00692294963
Ridge Regression,0%,0.0,103802386,3,240000.0,246689.22179391317
Ridge Regression,0%,0.0,103650199,5,158000.0,133246.70081563844
Ridge Regression,0%,0.0,103421269,3,500000.0,565994.2472701316
Ridge Regression,0%,0.0,103802380,3,210000.0,177948.16599899554
Ridge Regression,0%,0.0,103057333,4,410000.0,460150.4604501797
Ridge Regression,0%,0.0,103199162,2,467000.0,450467.10773371765
Ridge Regression,0%,0.0,103137354,3,368000.0,453991.0806498193
Ridge Regression,0%,0.0,102632820,4,410000.0,495907.3950926091
Ridge Regression,0%,0.0,103376889,5,160000.0,129099.13400198416
Ridge Regression,0%,0.0,103697124,3,280000.0,272166.45134173083
Ridge Regression,0%,0.0,103498037,2,320000.0,286283.12521013524
Ridge Regression,0%,0.0,97083199,1,370000.0,328975.6393596328
Ridge Regression,0%,0.0,100774316,4,320000.0,368725.8339645717
Ridge Regression,0%,0.0,103697292,4,560000.0,642229.5825854382
Ridge Regression,0%,0.0,103751168,2,550000.0,667226.5563047441
Ridge Regression,0%,0.0,103372124,5,560000.0,616059.3479911543
Ridge Regression,0%,0.0,103653485,1,600000.0,622641.4902513959
Ridge Regression,0%,0.0,102596275,1,255000.0,254353.68977161607
Ridge Regression,0%,0.0,103541448,5,510000.0,439292.66453187296
Ridge Regression,0%,0.0,103671095,1,288000.0,334639.77832146664
Ridge Regression,0%,0.0,99511162,5,1750000.0,1619765.41536821
Ridge Regression,0%,0.0,102468043,4,1850000.0,1489668.0582237146
Ridge Regression,0%,0.0,103462826,5,265000.0,210335.2059034458
Ridge Regression,0%,0.0,102731755,3,270000.0,230165.31212283924
Ridge Regression,0%,0.0,102463250,3,280000.0,242229.31786794687
Ridge Regression,0%,0.0,103093439,2,190000.0,202102.57997657737
Ridge Regression,0%,0.0,102912557,5,530000.0,384782.5354308899
Ridge Regression,0%,0.0,101881260,1,299000.0,571700.6728540807
Ridge Regression,0%,0.0,101881017,1,299000.0,487160.09736914025
Ridge Regression,0%,0.0,103174215,1,375000.0,462332.7381466541
Ridge Regression,0%,0.0,103674063,4,708000.0,693906.7413738297
Ridge Regression,0%,0.0,103461736,2,515000.0,597947.9896206586
Ridge Regression,0%,0.0,103203509,2,250000.0,294520.2888346034
Ridge Regression,0%,0.0,103210555,3,220000.0,215549.2739513273
Ridge Regression,0%,0.0,102676149,3,910000.0,903663.1943286592
Ridge Regression,0%,0.0,103749593,4,458000.0,472034.0034863508
Ridge Regression,0%,0.0,103802052,3,392000.0,398564.71079252096
Ridge Regression,0%,0.0,102464106,1,150000.0,153772.02483328164
Ridge Regression,0%,0.0,103802084,4,360000.0,388555.1143385259
Ridge Regression,0%,0.0,102912556,1,210000.0,223157.5019148525
Ridge Regression,0%,0.0,103802196,3,630000.0,531735.8878225563
Ridge Regression,0%,0.0,103802184,5,708000.0,720494.2020981176
Ridge Regression,0%,0.0,102862598,1,150000.0,142237.01346990067
Ridge Regression,0%,0.0,103656676,4,210000.0,168821.33560494616
Ridge Regression,0%,0.0,103313935,3,550000.0,568493.885120781
Ridge Regression,0%,0.0,103214213,5,598000.0,520893.9919976823
Ridge Regression,0%,0.0,100951974,1,140000.0,131014.80678754208
Ridge Regression,0%,0.0,92691295,4,930000.0,957737.5775195598
Ridge Regression,0%,0.0,102010291,1,175000.0,100843.15261050804
Ridge Regression,0%,0.0,102770089,5,365000.0,391009.2302576424
Ridge Regression,0%,0.0,102574262,3,360000.0,262626.9657082043
Ridge Regression,0%,0.0,103113103,3,685000.0,610817.6005222106
Ridge Regression,0%,0.0,102606195,3,310000.0,333525.4337309895
Ridge Regression,0%,0.0,103482702,1,210000.0,220478.35255516772
Ridge Regression,0%,0.0,103801819,1,390000.0,356248.2031755589
Ridge Regression,0%,0.0,102897721,4,279000.0,314083.57014576346
Ridge Regression,0%,0.0,103801783,4,225000.0,152853.0322488531
Ridge Regression,0%,0.0,103801751,3,230000.0,197679.1389802296
Ridge Regression,0%,0.0,101823729,3,298000.0,355042.1515363805
Ridge Regression,0%,0.0,103801927,4,1300000.0,806043.2611917607
Ridge Regression,0%,0.0,102513812,5,465000.0,418594.33381912817
Ridge Regression,0%,0.0,103801912,1,85000.0,216061.31500983264
Ridge Regression,0%,0.0,99640511,1,1100000.0,1325000.363222602
Ridge Regression,0%,0.0,93374145,5,650000.0,574460.0973699752
Ridge Regression,0%,0.0,97710120,5,710000.0,811440.3814857993
Ridge Regression,0%,0.0,102150503,3,338000.0,434001.9907674789
Ridge Regression,0%,0.0,101804740,5,700000.0,945977.3870736395
Ridge Regression,0%,0.0,100414528,2,448000.0,498238.1581961037
Ridge Regression,0%,0.0,101462457,1,430000.0,489280.0059079956
Ridge Regression,0%,0.0,103342242,5,318000.0,300209.2235446279
Ridge Regression,0%,0.0,103536838,3,280000.0,337785.8504520734
Ridge Regression,0%,0.0,103551604,1,285000.0,349530.4165921101
Ridge Regression,0%,0.0,97710489,2,310000.0,235084.92960032387
Ridge Regression,0%,0.0,103801802,5,225000.0,228827.0014940392
Ridge Regression,0%,0.0,102745079,4,490000.0,613557.5174355432
Ridge Regression,0%,0.0,103472459,1,2100000.0,1763333.6110249297
Ridge Regression,0%,0.0,103572842,3,1990000.0,1530580.5584977516
Ridge Regression,0%,0.0,103801746,1,105000.0,171937.65622270023
Ridge Regression,0%,0.0,102137074,1,95000.0,151342.6101172204
Ridge Regression,0%,0.0,103801734,1,460000.0,420286.19680678
Ridge Regression,0%,0.0,103801632,5,498000.0,340846.63228487497
Ridge Regression,0%,0.0,103801585,5,295000.0,253654.03984498425
Ridge Regression,0%,0.0,102925183,4,598000.0,659814.9013134791
Ridge Regression,0%,0.0,102924519,2,480000.0,597498.3968067897
Ridge Regression,0%,0.0,102335995,5,450000.0,828356.7743193364
Ridge Regression,0%,0.0,103801733,2,1850000.0,1578316.5316145837
Ridge Regression,0%,0.0,103801716,1,530000.0,511930.7832902495
Ridge Regression,0%,0.0,102487841,4,399000.0,365139.7549415163
Ridge Regression,0%,0.0,103801575,4,190000.0,258292.89753497584
Ridge Regression,0%,0.0,103801557,4,489000.0,513911.68365549465
Ridge Regression,0%,0.0,103478023,1,130000.0,166659.79710097844
Ridge Regression,0%,0.0,103801681,3,408000.0,467448.0945168905
Ridge Regression,0%,0.0,99988688,3,528000.0,586775.849037177
Ridge Regression,0%,0.0,89964581,5,980000.0,1080421.942228492
Ridge Regression,0%,0.0,103801679,5,600000.0,439187.76451676624
Ridge Regression,0%,0.0,103801676,3,62000.0,205013.68756289507
Ridge Regression,0%,0.0,103801669,4,340000.0,366533.1703665136
Ridge Regression,0%,0.0,103694761,2,230000.0,343350.60110349563
Ridge Regression,0%,0.0,103673952,1,420000.0,502082.39008052106
Ridge Regression,0%,0.0,103801651,2,335000.0,409131.4158005872
Ridge Regression,0%,0.0,99241319,2,438000.0,490210.0100718184
Ridge Regression,0%,0.0,103801609,5,110000.0,247095.89551360795
Ridge Regression,0%,0.0,103723393,3,240000.0,183063.0294657887
Ridge Regression,0%,0.0,103199016,1,225000.0,260937.07114642637
Ridge Regression,0%,0.0,103801567,2,570000.0,581742.8151707419
Ridge Regression,0%,0.0,103151143,5,175000.0,157453.8622932435
Ridge Regression,0%,0.0,103150184,5,175000.0,157453.8622932435
Ridge Regression,0%,0.0,99482072,1,415000.0,529646.0136251976
Ridge Regression,0%,0.0,100419415,5,300000.0,375290.6834886082
Ridge Regression,0%,0.0,103465462,2,446400.0,295607.90622088633
Ridge Regression,0%,0.0,103479229,5,280000.0,244896.45607890695
Ridge Regression,0%,0.0,103801398,2,270000.0,195945.13894732128
Ridge Regression,0%,0.0,101957025,2,498000.0,526302.4912697342
Ridge Regression,0%,0.0,103185276,1,269000.0,231320.8947305877
Ridge Regression,0%,0.0,103801497,1,320000.0,509234.6081330965
Ridge Regression,0%,0.0,103613681,2,465000.0,549959.5884085431
Ridge Regression,0%,0.0,102692697,5,270000.0,314439.0457619697
Ridge Regression,0%,0.0,103425796,5,690000.0,587556.6605236046
Ridge Regression,0%,0.0,103685803,4,440000.0,456458.4035022157
Ridge Regression,0%,0.0,101370721,1,280000.0,310352.13530988107
Ridge Regression,0%,0.0,97406224,4,245000.0,189264.7176303525
Ridge Regression,0%,0.0,102487756,4,371000.0,286005.8259393311
Ridge Regression,0%,0.0,103801368,1,100000.0,152694.95244362508
Ridge Regression,0%,0.0,103801360,5,235000.0,280462.74508306704
Ridge Regression,0%,0.0,103210722,5,220000.0,212140.01877158493
Ridge Regression,0%,0.0,103305154,1,211000.0,262524.77903662954
Ridge Regression,0%,0.0,103178152,2,320000.0,273319.8597224286
Ridge Regression,0%,0.0,103463637,1,155000.0,181308.12680779415
Ridge Regression,0%,0.0,102469434,4,340000.0,388426.7740504945
Ridge Regression,0%,0.0,103721323,5,350000.0,341829.4399301609
Ridge Regression,0%,0.0,103739549,3,330000.0,395269.617969692
Ridge Regression,0%,0.0,103302118,3,380000.0,362692.271725501
Ridge Regression,0%,0.0,103381053,5,369000.0,407565.4857926556
Ridge Regression,0%,0.0,103801242,2,410000.0,464779.9721350295
Ridge Regression,0%,0.0,103746354,1,265000.0,222912.25526280855
Ridge Regression,0%,0.0,102744896,3,510000.0,550480.4266103219
Ridge Regression,0%,0.0,102744856,1,420000.0,447149.9896532215
Ridge Regression,0%,0.0,100274940,1,408000.0,261537.1918857576
Ridge Regression,0%,0.0,103465492,2,398000.0,261259.46486380624
Ridge Regression,0%,0.0,103801208,1,265000.0,288647.23393697455
Ridge Regression,0%,0.0,103801203,4,280000.0,146150.32645120792
Ridge Regression,0%,0.0,102879777,5,285000.0,234810.0282219752
Ridge Regression,0%,0.0,102335990,2,260000.0,267792.0964223182
Ridge Regression,0%,0.0,101471270,2,475000.0,452923.8457535863
Ridge Regression,0%,0.0,103801312,1,380000.0,344437.2254147194
Ridge Regression,0%,0.0,103801192,5,485000.0,552325.5360397857
Ridge Regression,0%,0.0,103801180,5,340000.0,443032.9432927554
Ridge Regression,0%,0.0,103801159,3,290000.0,306049.08925436914
Ridge Regression,0%,0.0,103801156,1,130000.0,160146.62739863046
Ridge Regression,0%,0.0,103801153,1,170000.0,102741.2081706814
Ridge Regression,0%,0.0,103466174,5,240000.0,246713.82621839532
Ridge Regression,0%,0.0,103435595,5,390000.0,284605.59113319905
Ridge Regression,0%,0.0,97087241,5,345000.0,275504.0931723014
Ridge Regression,0%,0.0,103801266,4,380000.0,318242.3747192229
Ridge Regression,0%,0.0,102308940,4,440000.0,356803.43792363635
Ridge Regression,0%,0.0,101811990,3,120000.0,185673.01756765653
Ridge Regression,0%,0.0,103607946,5,350000.0,261846.75716212983
Ridge Regression,0%,0.0,103037509,4,210000.0,256463.30341269952
Ridge Regression,0%,0.0,103037377,2,320000.0,366567.2715292652
Ridge Regression,0%,0.0,101761357,3,530000.0,724211.7772524456
Ridge Regression,0%,0.0,100635823,4,269000.0,189570.5500056576
Ridge Regression,0%,0.0,103666072,3,1200000.0,1144181.0134920748
Ridge Regression,0%,0.0,103666982,3,440000.0,374357.6847661274
Ridge Regression,0%,0.0,95763369,3,349000.0,317637.5491265623
Ridge Regression,0%,0.0,95149506,5,373000.0,328399.9224869992
Ridge Regression,0%,0.0,101847016,5,340000.0,408709.3064830668
Ridge Regression,0%,0.0,102566624,4,360000.0,364428.3832241804
Ridge Regression,0%,0.0,103550482,4,335000.0,330236.23331141897
Ridge Regression,0%,0.0,80258486,5,250000.0,206882.091378865
Ridge Regression,0%,0.0,103746381,4,330000.0,337572.6026521554
Ridge Regression,0%,0.0,103744742,4,290000.0,425771.7567400669
Ridge Regression,0%,0.0,103761635,5,138000.0,188796.2786089156
Ridge Regression,0%,0.0,97315482,5,460000.0,453997.7327010888
Ridge Regression,0%,0.0,103244628,2,168000.0,145544.52108713056
Ridge Regression,0%,0.0,103745112,1,130000.0,253590.3199553577
Ridge Regression,0%,0.0,103801145,4,150000.0,172013.6989964708
Ridge Regression,0%,0.0,103800952,2,423000.0,425328.24257929286
Ridge Regression,0%,0.0,103800951,4,470000.0,563186.7382499287
Ridge Regression,0%,0.0,103800943,5,324400.0,322304.1050050667
Ridge Regression,0%,0.0,103800941,5,165000.0,250761.86939345355
Ridge Regression,0%,0.0,102905309,3,900000.0,680637.4445275263
Ridge Regression,0%,0.0,101682885,2,340200.0,476467.5361694757
Ridge Regression,0%,0.0,102310065,2,780000.0,680909.4384419508
Ridge Regression,0%,0.0,101720817,4,420000.0,473180.7823870253
Ridge Regression,0%,0.0,82005054,5,420000.0,392905.96871242137
Ridge Regression,0%,0.0,102841289,2,320000.0,345934.543254147
Ridge Regression,0%,0.0,103801066,1,218000.0,150480.32419479298
Ridge Regression,0%,0.0,103800986,1,355000.0,402461.2203375112
Ridge Regression,0%,0.0,103800985,3,360000.0,419987.0458138773
Ridge Regression,0%,0.0,100391017,2,310000.0,478785.4235803839
Ridge Regression,0%,0.0,103800973,5,280000.0,228058.0234419588
Ridge Regression,0%,0.0,102793564,5,310000.0,334780.8433459988
Ridge Regression,0%,0.0,102833432,3,900000.0,733787.6502412504
Ridge Regression,0%,0.0,103763130,3,770000.0,732374.4522139002
Ridge Regression,0%,0.0,102984848,5,390000.0,509459.5920046895
Ridge Regression,0%,0.0,102660370,5,220000.0,238584.8934510386
Ridge Regression,0%,0.0,101812258,5,228000.0,227383.3628190543
Ridge Regression,0%,0.0,103586006,1,380000.0,360893.7147707157
Ridge Regression,0%,0.0,102505649,3,115000.0,222723.1566725524
Ridge Regression,0%,0.0,100405524,4,750000.0,632889.7647862365
Ridge Regression,0%,0.0,103486779,2,218700.0,425729.3320354042
Ridge Regression,0%,0.0,103688286,1,138000.0,143296.1159668893
Ridge Regression,0%,0.0,103001368,2,360000.0,367563.6925927709
Ridge Regression,0%,0.0,101736332,1,345000.0,244113.87642411492
Ridge Regression,0%,0.0,103731402,1,433094.0,621320.2402773572
Ridge Regression,0%,0.0,103462974,2,395000.0,442840.7118837178
Ridge Regression,0%,0.0,102375382,5,270000.0,297819.3539451212
Ridge Regression,0%,0.0,103800877,3,278000.0,426664.2723607148
Ridge Regression,0%,0.0,100867056,5,260000.0,209236.3160015904
Ridge Regression,0%,0.0,88255852,5,420000.0,481988.81841932336
Ridge Regression,0%,0.0,103195587,1,330000.0,426072.6069655416
Ridge Regression,0%,0.0,103800860,5,380000.0,423460.7448692004
Ridge Regression,0%,0.0,99679030,4,1480000.0,1562958.4088446514
Ridge Regression,0%,0.0,103798060,1,900000.0,673028.2562278587
Ridge Regression,0%,0.0,102964022,5,510000.0,329210.6085173311
Ridge Regression,0%,0.0,102285078,1,460000.0,451234.6794008901
Ridge Regression,0%,0.0,103725019,1,490000.0,419122.48827031045
